X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8526369.14915487,4762096.74060955,771,27_676, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026961,1820001,1639  THAMES ST,Baltimore,MD,21231,1427351.15301505,588420.21672315,LEADBETTERS II, ,Fells Point,1,24510203002028,2,SOUTHEASTERN,18S UJ 62546 49242, , , ,{57EB501A-3400-45E6-8CB9-B8D243ED0E70}, 
-8523473.87342482,4761930.03864858,772,27_677, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026982,6473001,3500  O'DONNELL ST,Baltimore,MD,21224,1434715.34344898,588031.84145498,LEAR'S II, ,Canton,1,245102609003006,2,SOUTHEASTERN,18S UJ 64787 49075, , , ,{1E304C9A-96FA-42CA-9AC2-866B039B2F79}, 
-8527217.82781741,4762318.28140534,773,27_678, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026699,1799004,801  ALICEANNA ST,Baltimore,MD,21202,1425190.65572441,588971.77068175,LEBANESE TAVERNA   (AKA 719 S. PRESIDENT STREET), ,Inner Harbor,1,24510302003032,2,SOUTHEASTERN,18S UJ 61892 49425, , , ,{70224DD3-218E-4E7B-8BE5-D722D073817E}, 
-8532518.20751398,4761970.86325146,774,27_679, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000034407,0702003,514 S PULASKI ST,Baltimore,MD,21223,1411716.34450389,588036.5514439,LED ENTERPRISES LTD., ,Carrollton Ridge,9,245102003004005,9,SOUTHERN,18S UJ 57780 49231, , , ,{E5C06D14-7273-45C8-87C5-D752A4B336D9}, 
-8528576.64987151,4762799.9516638,775,27_680, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021602,0890001,100 E PRATT ST,Baltimore,MD,21202,1421730.30984926,590176.73784241,LEGAL SEA FOODS, ,Inner Harbor,11,24510401001097,1,CENTRAL,18S UJ 60845 49815, , , ,{160F4379-248B-41ED-A2BA-FFC914B1EDF2}, 
-8531083.08253563,4765309.56149384,776,27_681, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015566,0337017,614  LAURENS ST,Baltimore,MD,21217,1415331.96934967,596505.19323951,LEGEND RESTAURANT, ,Upton,11,245101403004009,1,CENTRAL,18S UJ 58938 51787, , , ,{6499B3BA-BCAF-4607-975D-B56F4D48860C}, 
-8526989.09408883,4762772.83885442,777,27_682, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028482,1432035,1300  BANK STREET - STE #100,Baltimore,MD,21213,1425767.22103342,590125.48161144,LEMONGRASS BALTIMORE, ,Little Italy,1,24510301003018,2,SOUTHEASTERN,18S UJ 62075 49773, , , ,{1C759DB9-EB24-493F-A47D-3384ACF11E08}, 
-8527111.64769744,4763294.27182636,778,27_683, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031732,1380112B,1150 E LOMBARD ST,Baltimore,MD,21202,1425449.82759964,591444.57903841,LENNY'S DELI OF LOMBARD STREET, ,Jonestown,12,24510302001015,2,SOUTHEASTERN,18S UJ 61987 50177, , , ,{C70896A7-11F3-4E74-AF9F-D4477036D032}, 
-8525975.69177051,4765841.38098519,779,27_684, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000018883,1480001,1500 N WASHINGTON ST,Baltimore,MD,21213,1428309.07719657,597906.65373614,LEN'S SANDWICH SHOP, ,Broadway East,12,24510807001003,3,EASTERN,18S UJ 62902 52126, , , ,{73A63430-3C94-4456-8D17-E63C2AE24EE6}, 
-8528373.65963315,4760404.92649125,780,27_685, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000024313,1024015,1740  LIGHT ST,Baltimore,MD,21230,1422272.24718213,584112.98060397,LEON'S BAR, ,Riverside,10,245102404003009,9,SOUTHERN,18S UJ 60970 47964, , , ,{878C18EC-2C48-4ABE-B10C-7084DC3E82D0}, 
-8533994.69299645,4763700.63010024,781,27_686, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000032170,2215005,322 N FRANKLINTOWN RD,Baltimore,MD,21223,1407945.62476087,592402.89857897,LEVEL'S LOUNGE, ,Penrose/Fayette Street Outreach,9,245102002005006,8,SOUTHWESTERN,18S UJ 56660 50586, , , ,{47F34DB7-51E4-41B0-96B5-44A8B4E1C76F}, 
-8528589.5561124,4762969.04295168,782,27_687, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021603,0671001,100  LIGHT ST,Baltimore,MD,21202,1421695.68106918,590604.80778627,LIGHT STREET CAF - 17th FLOOR, ,Inner Harbor,11,24510401001097,1,CENTRAL,18S UJ 60838 49946, , , ,{4FDBBC8A-A357-4A62-8FDC-3E41E5D27802}, 
-8528405.20923395,4761025.71093974,783,27_688, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022400,0981002,1400  LIGHT ST,Baltimore,MD,21230,1422185.32480498,585685.05325159,LIGHT STREET TAVERN, ,SBIC,10,245102302001017,9,SOUTHERN,18S UJ 60954 48444, , , ,{BD9CAB99-C964-4274-B006-90524A058B70}, 
-8532317.17691194,4763484.11174385,784,27_689, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000033591,0162109,228 N MONROE ST,Baltimore,MD,21223,1412212.72473712,591870.75632306,LIKE FATHER AND SON, ,Penrose/Fayette Street Outreach,9,245102001004000,7,WESTERN,18S UJ 57957 50396, , , ,{168C1224-8B95-4C9D-8541-29FC143A48B0}, 
-8532788.30523453,4766212.24445443,785,27_690, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000037888,3205005,1909 N PULASKI ST,Baltimore,MD,21217,1410988.50361307,598773.60453109,LIL'S PLACE, ,Mondawmin,7,245101504005004,7,WESTERN,18S UJ 57630 52507, , , ,{A45DB9A3-E8EE-4A10-9462-031635A8EC3E}, 
-8527371.47044111,4760726.59838737,786,27_691, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000024016,2011003,801 E FORT AVE,Baltimore,MD,21230,1424817.522618,584938.73748371,LIME, ,Riverside,10,245102402001020,9,SOUTHERN,18S UJ 61751 48199, , , ,{F8A58066-78F5-4DD4-9925-14FE3B859EE5}, 
-8529396.57217208,4764861.33497533,787,27_692, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000020607,0501037,890  LINDEN AVE,Baltimore,MD,21201,1419623.84930295,595387.79039958,LINDEN DELI, ,Mount Vernon,11,245101701001000,1,CENTRAL,18S UJ 60239 51417, , , ,{D8BB7793-B860-4FDF-856F-D620870CECC6}, 
-8530705.45144961,4766251.98147538,788,27_693, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000014538,3427001,904 W NORTH AVE,Baltimore,MD,21217,1416282.31901094,598894.96532444,LINDEN LOUNGE & BAR, ,Reservoir Hill,11,245101302003005,1,CENTRAL,18S UJ 59244 52508, , , ,{EB12B91A-CE8A-43ED-9C5D-45FE5F5BCA8E}, 
-8530460.87186893,4762997.81711879,789,27_694, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023627,0238040,851  HOLLINS ST,Baltimore,MD,21201,1416937.34772599,590657.97520035,"LITHUANIAN HALL ASSOCIATION, INC.", ,Hollins Market,9,245101803001001,9,SOUTHERN,18S UJ 59388 49994, , , ,{CDAB9140-84F0-41B4-B965-E3F945643894}, 
-8522395.85959894,4762712.00587172,790,27_695, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009308,6556A001,600 S LEHIGH ST,Baltimore,MD,21224,1437447.0018439,590025.33610132,LITTLE BEAVER SOCIAL CLUB, ,Greektown,2,245102607002007,2,SOUTHEASTERN,18S UJ 65633 49664, , , ,{3A7734AF-6F90-4232-8852-5731600FD7B7}, 
-8527468.10287756,4761033.42371257,791,27_696, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022366,1922008,1325  key HWY,Baltimore,MD,21230,1424568.39465167,585714.82835608,LITTLE HAVANA, ,Inner Harbor,10,245102402001001,9,SOUTHERN,18S UJ 61680 48437, , , ,{5A4555CE-C238-4F1F-A6DF-E3A76D25790D}, 
-8523505.01347711,4762807.49033803,792,27_697, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026202,6314005,3515  EASTERN AVE,Baltimore,MD,21224,1434625.64124094,590253.64284864,LITTLE TAVERN SHOPS, ,Highlandtown,1,245102609001004,2,SOUTHEASTERN,18S UJ 64775 49752, , , ,{53399B59-FEE0-4106-A0B0-B1E1D2A66FF7}, 
-8519996.97340166,4760755.7355526,793,27_698, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009895,6918015B,6412  HOLABIRD AVE,Baltimore,MD,21224,1443571.74037997,585100.97142377,LITTLE TAVERN SHOPS(6412-14), ,Broening Manor,1,245102606052023,2,SOUTHEASTERN,18S UJ 67466 48122, , , ,{2FC88D00-8255-41A8-AE85-C4E077C3B829}, 
-8530463.03429346,4771158.98646051,794,27_699, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000003123,4965006,411 W COLDSPRING LN,Baltimore,MD,21210,1416848.21923068,611316.99366965,LOCO HOMBRE, ,Evergreen,6,245102714001030,5,NORTHERN,18S UJ 59500 56289, , , ,{6CF9ABB0-1EDA-42FD-8617-66610796D067}, 
-8526215.09425073,4760439.25932769,795,27_700, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000027196,2020044,1515 E CLEMENT ST,Baltimore,MD,21230,1427761.63763528,584223.88137732,LOCUST POINT TAVERN, ,Locust Point,10,245102401002016,9,SOUTHERN,18S UJ 62643 47961, , , ,{6F9785E5-E9B6-4247-807F-21F08EA8EFBF}, 
-8527936.75532687,4765194.15530503,796,27_701, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015626,1169053,1131  GREENMOUNT,Baltimore,MD,21202,1423331.29383485,596246.13192072,LONG HING CARRYOUT, ,Johnston Square,12,245101004001010,3,EASTERN,18S UJ 61374 51654, , , ,{4AA8D565-7DC8-461B-A7FF-2C7A5FE8B117}, 
-8538612.0604375,4772946.92312752,797,27_702, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000043860,4258001,6602  REISTERSTOWN RD,Baltimore,MD,21215,1396130.26971638,615765.26225271,LONG JOHN SILVERS/A &W RESTAURANTS, ,Glen,5,245102720012007,6,NORTHWESTERN,18S UJ 53218 57784, , , ,{19D1F7DE-EEC4-4D26-8A95-2E932A4DC09F}, 
-8529751.33124923,4767796.21221767,798,27_703, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000013209,3652070,398 W 29TH ST,Baltimore,MD,21211,1418691.40301661,602813.89657257,LONG JOHN'S PUB, ,Remington,7,245101207002004,5,NORTHERN,18S UJ 60004 53686, , , ,{FB8A8E41-33A9-4332-AD8A-A08F40638F0F}, 
-8534483.27591372,4761864.28822642,799,27_704, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000032443,2185001,3001  FREDERICK AVE,Baltimore,MD,21223,1406720.41831283,587747.89928814,LONGWOOD CAFE', ,Gwynns Falls,8,245102006001019,8,SOUTHWESTERN,18S UJ 56256 49176, , , ,{1DC5C5C6-656B-4EDD-B693-71D99F8313C9}, 
-8524335.02345532,4761907.49086005,800,27_705, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026996,1884068,2900  o'donnell st,Baltimore,MD,21224,1432525.81712209,587964.45832732,looney's pub, ,Canton,1,24510101003005,2,SOUTHEASTERN,18S UJ 64120 49069, , , ,{31D7575C-2A5F-48A6-BC97-010B75BFED85}, 
-8525405.27960415,4762711.60246719,801,27_706, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028538,1785051,2227  EASTERN AVE,Baltimore,MD,21231,1429795.03092742,589988.39679054,LOS MARIACHIS RESTAURANT, ,Canton,1,24510104002009,2,SOUTHEASTERN,18S UJ 63301 49704, , , ,{C91B01D7-36B3-4EA1-9E32-2B5FD6239412}, 
-8526268.38685527,4762371.18788663,802,27_707, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026630,1828020,1708  ALICEANNA ST,Baltimore,MD,21231,1427604.27366635,589116.41556392,LOUISIANA, ,Fells Point,1,24510203001009,2,SOUTHEASTERN,18S UJ 62628 49453, , , ,{423AA924-BC8B-49DB-B532-9623DE7B0F75}, 
-8525652.60106787,4764457.90114239,803,27_708, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000025155,1637025,633 N DUNCAN ST,Baltimore,MD,21205,1429146.17799665,594407.58788168,LOUNGE 51, ,Middle East,13,24510703003007,3,EASTERN,18S UJ 63133 51055, , , ,{E64C17DA-FBB4-4373-9AC3-253421140ABE}, 
-8522128.25354569,4762876.29767659,804,27_709, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009173,6554002,4825  EASTERN AVE,Baltimore,MD,21224,1438125.41070051,590444.69682128,LOU'S BAR, ,Pulaski Industrial Area,2,245102607001000,2,SOUTHEASTERN,18S UJ 65842 49787, , , ,{B7663BC2-2530-44E1-948C-6BAD44CD1B08}, 
-8535045.01311165,4771217.32126702,805,27_710, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000040732,4621027,3201  WOODLAND AVE,Baltimore,MD,21215,1405206.80554082,611420.1034065,LOWELL LIQUOR, ,Central Park Heights,6,245102718022007,6,NORTHWESTERN,18S UJ 55954 56399, , , ,{15B85098-EA77-4843-AED2-6891B7C01936}, 
-8526721.69539669,4760433.0308302,806,27_711, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000027205,2018A001,1230 E FORT AVE,Baltimore,MD,21230,1426473.29707709,584202.38229139,LUCA'S CAF, ,Locust Point Industrial Area,10,245102401001025,9,SOUTHERN,18S UJ 62250 47963, , , ,{1D161BAB-7F77-4511-B417-8A69856F1700}, 
-8526303.66017555,4762369.2771996,807,27_712, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026630,1828016,1703  ALICEANNA ST,Baltimore,MD,21231,1427514.60365139,589111.17663417,LULU'S OFF BROADWAY, ,Fells Point,1,24510203001009,2,SOUTHEASTERN,18S UJ 62601 49452, , , ,{07C40AE4-094A-4140-A416-6A0B436E5B6B}, 
-8528785.93933832,4763760.24068636,808,27_713, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021188,0603015,322 N CHARLES ST,Baltimore,MD,21201,1421187.9130522,592606.24521815,LUMBINI, ,Downtown,11,24510401001017,1,CENTRAL,18S UJ 60696 50559, , , ,{507007DC-CC1E-407A-B326-3B2BC81156C3}, 
-8529218.97284113,4762768.38563329,809,27_714, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021633,0667011,300 W PRATT ST,Baltimore,MD,21201,1420097.43544385,590089.93602576,LUNA DELSEA, ,Inner Harbor,11,245102201001000,1,CENTRAL,18S UJ 60347 49800, , , ,{BA08B7CD-16DD-4470-B312-C99DF2087917}, 
-8528172.96429816,4763261.29450754,810,27_715, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021359,1331002,408 E BALTIMORE ST,Baltimore,MD,21202,1422751.7514064,591349.39771421,LUST, ,Downtown,11,24510401001088,1,CENTRAL,18S UJ 61164 50166, , , ,{7E1616E4-465A-4699-9D75-DD154C51B3EB}, 
-8529065.62385981,4765523.51844555,811,27_716, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015211,0447001,110 W MOUNT ROYAL AVE,Baltimore,MD,21201,1420458.15041803,597067.84416949,LYRIC THEATRE, ,Mid-Town Belvedere,11,245101102001008,1,CENTRAL,18S UJ 60504 51924, , , ,{933EEFF4-178E-4899-A876-DE6B72D1C43E}, 
-8528763.6787532,4767313.56085168,812,27_717, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000013537,3829013,102 E 25TH ST,Baltimore,MD,21218,1421206.58671012,601602.63747288,M & J'S SOUL FOOD, ,Charles Village,12,245101203004007,5,NORTHERN,18S UJ 60763 53300, , , ,{9D585964-F8B3-48D5-BF33-CB52D4FD8B59}, 
-8535445.42161068,4771733.68008924,813,27_718, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000047789,4582008,5142  PARK HEIGHTS AVE,Baltimore,MD,21215,1404184.89197704,612723.00973238,M & M LIQUOR AND LOUNGE, ,Central Park Heights,6,245102718021001,6,NORTHWESTERN,18S UJ 55651 56803, , , ,{F4E5C4DC-2FE3-4FE2-A8AD-F05D441E9426}, 
-8528345.72603181,4762805.22078489,814,27_719, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023686,0890003,201 E PRATT ST,Baltimore,MD,21202,1422317.41312332,590192.57417745,M & S GRILL/MCCORMICK & SCHMICK'S SEAFOOD REST., ,Inner Harbor,11,245102201003003,1,CENTRAL,18S UJ 61024 49816, , , ,{C02AB538-F494-485B-A44E-C85AA1C66C11}, 
-8532438.98449618,4766261.06031553,815,27_720, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000037731,3208033,1926 N MONROE ST,Baltimore,MD,21217,1411875.93468003,598900.5927018,MACEO'S, ,Mondawmin,7,245101504004004,7,WESTERN,18S UJ 57902 52540, , , ,{9D137F65-3A22-45C9-BF00-F042D43EFB3E}, 
-8528675.98760031,4761469.23073455,816,27_721, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022216,0933008,1061 S CHARLES ST,Baltimore,MD,21230,1421491.96357401,586805.48939654,MAGERK'S PUB, ,Federal Hill,10,245102301001008,9,SOUTHERN,18S UJ 60750 48790, , , ,{1BA34260-34C5-4E61-94F8-2AC12957E3FF}, 
-8529406.30380733,4763295.89971073,817,27_722, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021347,0632003,21 N EUTAW ST,Baltimore,MD,21201,1419615.56865151,591423.81845916,MAGGIE MOORE'S IRISH PUB & RESTAURANT, ,Downtown,11,24510401002043,1,CENTRAL,18S UJ 60209 50210, , , ,{E5540D07-DDF7-4815-ACC8-A4F4D149AE6E}, 
-8524612.88624829,4762018.95906879,818,27_723, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026951,1877046,2706  dillon st,Baltimore,MD,21224,1431817.94113681,588243.48964388,mahaffey's pub, ,Canton,1,24510104001009,2,SOUTHEASTERN,18S UJ 63906 49159, , , ,{999B37A3-2C8B-4871-BF7C-261ACC01BFFA}, 
-8520487.08451118,4768255.19889994,819,27_724, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000007610,6046006,5302  FRANKFORD AVE,Baltimore,MD,21206,1442229.80110614,604083.34627686,"MAKUTI ENTERPRISES, LLC", ,Frankford,2,245102602032010,4,NORTHEASTERN,18S UJ 67185 53915, , , ,{05128D3F-52CE-4D4D-B781-E9C90876C4D7}, 
-8524333.83594854,4761865.32505171,820,27_725, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000027014,1891015,2901  O'DONNELL ST,Baltimore,MD,21224,1432529.33355595,587857.6806911,MAMA'S ON THE HALF SHELL, ,Canton,1,24510101003005,2,SOUTHEASTERN,18S UJ 64120 49036, , , ,{8FFD81B9-2623-42B5-AEF1-8A82EC4345BD}, 
-8534793.21042365,4766935.75420505,821,27_726, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000037945,3061B148,3049  MONDAWMIN MALL,Baltimore,MD,21215,1405885.7760019,600586.21643415,MAMMA LUCIA PIZZA, ,Hanlon-Longwood,7,245101507013000,6,NORTHWESTERN,18S UJ 56088 53094, , , ,{EB70E231-FDFC-4BC5-9E5E-DEC9E715629F}, 
-8538625.41981874,4772959.70526178,822,27_727, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000043860,4258001,6604  REISTERSTOWN RD,Baltimore,MD,21215,1396096.23001717,615797.490271,MAMMA ROMA, ,Glen,5,245102720012007,6,NORTHWESTERN,18S UJ 53207 57794, , , ,{A5923D88-36DD-4E98-A13B-477302C2AA64}, 
-8530927.41324994,4770132.77757728,823,27_728, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000011404,3590001,1020 W 41ST ST,Baltimore,MD,21211,1415678.8219067,608715.41797584,MAMMA'S CUCINA, ,Hampden,14,245101307004002,5,NORTHERN,18S UJ 59126 55505, , , ,{E54E99CE-18CA-4F0D-BF8D-5A782E375BC0}, 
-8531446.81283208,4762427.03881985,824,27_729, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000034721,0280014,351 S CALHOUN ST,Baltimore,MD,21223,1414436.19475868,589202.47592102,MARGARETS PLACE, ,New Southwest/Mount Clare,9,245101902003001,9,SOUTHERN,18S UJ 58616 49568, , , ,{9409BCB1-C4AF-4CA1-9C21-A8BD9CA5AC74}, 
-8528463.77962098,4761548.48418994,825,27_730, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023852,0936061,1016  LIGHT ST,Baltimore,MD,21230,1422030.75400738,587008.50378678,MARIA D'S, ,Federal Hill,10,245102403001002,9,SOUTHERN,18S UJ 60916 48848, , , ,{F746B395-0B1D-41F8-8EB0-E427D4BC96E4}, 
-8529181.28499556,4763871.93627045,826,27_731, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021069,0563037,214 W MULBERRY ST,Baltimore,MD,21201,1420181.59786816,592884.86373741,MARTICK'S, ,Downtown,11,24510401002013,1,CENTRAL,18S UJ 60392 50651, , , ,{CA00BA34-3594-4D95-B8D2-0B500DC6B742}, 
-8530225.0864469,4769859.84697665,827,27_732, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000011626,3555001,3910  KESWICK RD,Baltimore,MD,21211,1417466.12916739,608031.92619898,MARYLAND CASUALTY  COMPANY (CAF), ,Roland Park,14,245101307001002,5,NORTHERN,18S UJ 59666 55284, , , ,{F11E228D-F840-4D0A-B1CE-CBF13885D9ED}, 
-8528838.95996544,4764882.05817593,828,27_733, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000020565,0512028,1 E EAGER ST,Baltimore,MD,21202,1421041.15966235,595446.18592441,MARYLAND CLUB, ,Mid-Town Belvedere,11,245101102001030,1,CENTRAL,18S UJ 60671 51426, , , ,{19C9BBF2-D32A-4FC2-A6C3-068DBD9CA1DD}, 
-8528501.39478981,4762119.14141441,829,27_734, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021950,0890003,601  LIGHT ST,Baltimore,MD,21230,1421928.97009659,588453.38492347,MARYLAND SCIENCE CENTER BEAKER'S CAF, ,Otterbein,11,245102201002021,1,CENTRAL,18S UJ 60894 49289, , , ,{DD3299CE-A9DB-4356-B953-52EBE1310E2C}, 
-8525701.13209951,4762995.83695897,830,27_735, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026095,1756050,2057  GOUGH ST,Baltimore,MD,21231,1429039.52265741,590704.78839173,MARY'S TAVERN, ,Upper Fells Point,1,24510201002007,2,SOUTHEASTERN,18S UJ 63076 49927, , , ,{DF79EE36-E4FE-43CB-B7DA-ABFFE385C3C6}, 
-8521203.41756032,4774621.85811798,831,27_736, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000005645,5542007,7212  HARFORD RD,Baltimore,MD,21234,1440329.49898899,620183.80782674,MASTELLONE'S, ,North Harford Road,3,245102707031006,4,NORTHEASTERN,18S UJ 66714 58833, , , ,{2A4C8E1B-25B1-46BB-A13C-75B48B2269DF}, 
-8528669.54842718,4761367.22839929,832,27_737, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022847,0949017,1105 S CHARLES ST,Baltimore,MD,21230,1421509.42952624,586547.20958174,MATSURI RESTAURANT, ,Federal Hill,10,245102302001008,9,SOUTHERN,18S UJ 60754 48711, , , ,{52123397-BBBD-4098-8E3B-D3284DAFCBBC}, 
-8523947.01120593,4762785.64498039,833,27_738, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028956,1779068,3131  eastern ave,Baltimore,MD,21224,1433502.05500764,590193.02641591,matthew's pizza, ,Canton,1,24510102002004,2,SOUTHEASTERN,18S UJ 64432 49741, , , ,{B0FB1AAE-9678-4EAE-BB02-5203AB98F80D}, 
-8526313.74409915,4762318.78319754,834,27_739, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026797,1812002,735 S BROADWAY,Baltimore,MD,21231,1427489.5323686,588983.18430151,MAX'S ON BROADWAY, ,Fells Point,1,24510203001023,2,SOUTHEASTERN,18S UJ 62592 49413, , , ,{E66487EF-48B4-46E7-BEF7-37C835BD9DF5}, 
-8528343.92115344,4755362.26508932,835,27_740, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031353,7027I001,3916 S HANOVER ST,Baltimore,MD,21225,1422402.26405172,571336.99439734,MAYNARD'S CAFE & RESTAURANT, ,Brooklyn,10,245102504013030,9,SOUTHERN,18S UJ 60923 44071, , , ,{BB057CDE-A59C-40B5-B4A0-64C10643A572}, 
-8529226.36672584,4763140.78397408,836,27_741, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023652,0644001,10 S HOWARD ST,Baltimore,MD,21202,1420074.70294826,591032.91765369,MBEPB VF #109-PERRY'S CRESENT CAF, ,Downtown,11,24510401001063,1,CENTRAL,18S UJ 60347 50087, , , ,{C560AB4F-3CED-441C-B913-C34B09219233}, 
-8529368.31631584,4765208.27116194,837,27_742, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015682,0460003,301 w preston st,Baltimore,MD,21201,1419692.02945042,596266.49116595,MBEPB VF #137--- STATE CENTER CAF, ,Madison Park,11,245101401002009,1,CENTRAL,18S UJ 60265 51685, , , ,{6F0D40A2-84A1-43BC-AE42-18CB2DCEAF2D}, 
-8529730.81739611,4763709.15917298,838,27_743, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021144,0575043,300 N GREENE ST,Baltimore,MD,21201,1418786.16963787,592466.88681614,MBEPB VF #34, ,Seton Hill,11,24510402001005,1,CENTRAL,18S UJ 59964 50533, , , ,{FDD00A1E-A745-4448-AFF9-8D0776D8D58B}, 
-8531095.53533294,4769760.63715364,839,27_744, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000011669,3565015,3845  FALLS RD,Baltimore,MD,21211,1415255.40530564,607771.94445189,MCCABE'S, ,Hampden,7,245101308041002,5,NORTHERN,18S UJ 58991 55220, , , ,{40CC4EDE-3351-4BC4-8081-42BFF7D0E6F3}, 
-8527676.8165366,4762584.59547054,840,27_745, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000059567,0890015C,711  EASTERN AVE,Baltimore,MD,21202,1424020.63495994,589641.14525479,MCCORMICK & SCHMICK SEAFOOD RESTAURANT, ,Inner Harbor,11,245102201003001,1,CENTRAL,18S UJ 61540 49637, , , ,{48E400CA-E215-4384-BCB2-66AF18F67931}, 
-8527442.16325842,4760989.77523474,841,27_746, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022379,1932012,1400  KEY HIGHWAY,Baltimore,MD,21230,1424634.84212077,585604.55900041,MCCRACKENS ON KEY, ,Riverside,10,245102402001012,9,SOUTHERN,18S UJ 61700 48403, , , ,{9C1B0813-137F-462E-B6F5-369990D47273}, 
